y,x,delta,overlap_pct,psnr,ssim,mae,rmse
160,160,26,18.75000,26.18439,0.49856,9.61035,12.51182
160,768,26,18.75000,19.14230,0.31873,21.34182,28.14656
288,1120,26,18.75000,26.84152,0.48701,8.87806,11.60016
288,1280,26,18.75000,24.44998,0.43124,12.04436,15.27712
448,736,26,18.75000,23.54812,0.50664,11.72810,16.94860
480,32,26,18.75000,21.98583,0.34544,15.34334,20.28845
512,384,26,18.75000,29.59134,0.79474,7.36569,8.45227
512,640,26,18.75000,24.26460,0.47920,11.40278,15.60666
640,1344,26,18.75000,26.13014,0.61666,9.18955,12.59021
704,768,26,18.75000,24.70945,0.75630,8.75502,14.82750
800,736,26,18.75000,19.49837,0.37421,20.39439,27.01605
832,512,26,18.75000,25.00902,0.59525,9.50622,14.32482
832,896,26,18.75000,20.46113,0.43715,17.90868,24.18153
896,640,26,18.75000,27.14935,0.47208,8.35915,11.19625
896,800,26,18.75000,25.62827,0.76319,8.64604,13.33911
928,160,26,18.75000,21.65345,0.34825,16.03393,21.07985
928,416,26,18.75000,22.21370,0.40351,14.64400,19.76310
992,800,26,18.75000,23.62055,0.53009,12.42655,16.80787
1024,1280,26,18.75000,19.65626,0.30132,20.32742,26.52939
1056,960,26,18.75000,24.54789,0.50440,11.87281,15.10587
1088,1312,26,18.75000,31.53594,0.71488,5.05135,6.75684
1184,1120,26,18.75000,28.21012,0.58885,7.48442,9.90910
1216,64,26,18.75000,25.26107,0.69370,11.68405,13.91510
1248,1120,26,18.75000,25.80570,0.49504,9.73763,13.06938
1312,1280,26,18.75000,23.62530,0.45644,13.15411,16.79868
1344,384,26,18.75000,27.81056,0.51809,7.99133,10.37557
1376,864,26,18.75000,20.95754,0.52680,17.08795,22.83826
1376,1376,26,18.75000,22.88896,0.36260,13.99317,18.28488
1408,640,26,18.75000,32.99087,0.73544,4.39669,5.71474
1408,1248,26,18.75000,26.18900,0.50771,9.24820,12.50519
1472,1344,26,18.75000,21.69068,0.39037,15.77496,20.98971
1536,352,26,18.75000,25.55927,0.49636,10.02701,13.44549
1568,1312,26,18.75000,24.94307,0.61875,10.71849,14.43401
1632,640,26,18.75000,28.52420,0.58020,7.36667,9.55719
32,192,29,9.37500,22.94632,0.48314,13.06653,18.16453
32,1152,29,9.37500,24.90833,0.41205,10.90941,14.49185
64,192,29,9.37500,25.49205,0.65441,7.58168,13.54994
64,992,29,9.37500,23.02387,0.51059,14.27005,18.00308
96,96,29,9.37500,24.58029,0.54704,9.93321,15.04963
128,1088,29,9.37500,22.18720,0.45271,15.52651,19.82349
160,160,29,9.37500,25.95333,0.43776,9.73085,12.84913
160,768,29,9.37500,18.47223,0.23971,23.08232,30.40386
288,1120,29,9.37500,26.77574,0.41043,8.90712,11.68835
288,1280,29,9.37500,24.27549,0.38066,12.37598,15.58711
448,736,29,9.37500,21.86447,0.39775,14.62278,20.57391
480,32,29,9.37500,21.46831,0.31449,16.44947,21.53399
512,384,29,9.37500,32.10281,0.77929,5.17018,6.32994
512,640,29,9.37500,23.90956,0.47103,12.18535,16.25781
640,1344,29,9.37500,26.17371,0.58043,8.87829,12.52722
704,768,29,9.37500,24.43318,0.70102,8.80992,15.30669
800,736,29,9.37500,18.67731,0.27947,22.85968,29.69440
832,512,29,9.37500,24.28333,0.51848,10.14216,15.57305
832,896,29,9.37500,19.46088,0.29575,20.82454,27.13289
896,640,29,9.37500,27.53728,0.43592,8.26110,10.70720
896,800,29,9.37500,23.19588,0.66211,10.94287,17.65005
928,160,29,9.37500,21.15819,0.24176,17.08537,22.31673
928,416,29,9.37500,22.07398,0.31127,13.99053,20.08359
992,800,29,9.37500,22.89655,0.46797,12.85321,18.26892
1024,1280,29,9.37500,19.68894,0.26195,20.74038,26.42975
1056,960,29,9.37500,24.43997,0.44849,12.18196,15.29473
1088,1312,29,9.37500,31.10247,0.70580,5.11147,7.10259
1184,1120,29,9.37500,27.92710,0.53098,7.79995,10.23730
1216,64,29,9.37500,24.61960,0.54428,12.24641,14.98167
1248,1120,29,9.37500,25.72715,0.46603,9.57715,13.18812
1312,1280,29,9.37500,22.66240,0.38118,14.85373,18.76811
1344,384,29,9.37500,25.88507,0.40461,9.67253,12.95051
1376,864,29,9.37500,19.15135,0.28928,21.60243,28.11725
1376,1376,29,9.37500,22.34764,0.33746,15.01943,19.46070
1408,640,29,9.37500,30.40330,0.59223,5.69866,7.69796
1408,1248,29,9.37500,27.62730,0.54007,7.75208,10.59681
1472,1344,29,9.37500,21.07548,0.28448,17.34035,22.53025
1536,352,29,9.37500,25.31512,0.42597,10.39925,13.82880
1568,1312,29,9.37500,24.87313,0.57363,11.06361,14.55069
1632,640,29,9.37500,28.05112,0.50587,7.69087,10.09216
32,192,31,3.12500,21.23071,0.32410,15.30481,22.13119
32,1152,31,3.12500,27.13739,0.48417,8.83543,11.21168
64,192,31,3.12500,28.60729,0.70120,6.66456,9.46620
64,992,31,3.12500,23.44203,0.48269,13.69684,17.15689
96,96,31,3.12500,25.04694,0.52824,9.40884,14.26242
128,1088,31,3.12500,22.85041,0.45405,13.74899,18.36622
160,160,31,3.12500,25.60407,0.35771,10.27501,13.37631
160,768,31,3.12500,18.17406,0.12439,23.89575,31.46569
288,1120,31,3.12500,26.25163,0.44605,9.45161,12.41535
288,1280,31,3.12500,23.77529,0.29294,12.79211,16.51108
448,736,31,3.12500,20.18768,0.29745,17.98534,24.95491
480,32,31,3.12500,20.54915,0.20567,18.37268,23.93772
512,384,31,3.12500,31.32745,0.77470,5.71503,6.92098
512,640,31,3.12500,23.04336,0.32285,13.57835,17.96272
640,1344,31,3.12500,25.72040,0.57886,9.43692,13.19837
704,768,31,3.12500,25.06553,0.70205,8.77044,14.23193
800,736,31,3.12500,18.45307,0.17372,23.78809,30.47099
832,512,31,3.12500,23.63536,0.44006,11.54038,16.77924
832,896,31,3.12500,18.98819,0.11532,22.14900,28.65040
896,640,31,3.12500,25.67353,0.43083,10.67225,13.26978
896,800,31,3.12500,22.43561,0.57674,12.49927,19.26458
928,160,31,3.12500,19.79136,0.12144,20.56549,26.11994
928,416,31,3.12500,22.72551,0.37747,13.19056,18.63223
992,800,31,3.12500,23.42744,0.44729,12.12970,17.18574
1024,1280,31,3.12500,19.21528,0.15622,21.98561,27.91106
1056,960,31,3.12500,23.90298,0.34593,12.91810,16.27014
1088,1312,31,3.12500,31.68009,0.72762,5.03676,6.64563
1184,1120,31,3.12500,27.05214,0.47726,8.45944,11.32227
1216,64,31,3.12500,23.67514,0.50273,13.29562,16.70257
1248,1120,31,3.12500,25.31716,0.41148,9.90831,13.82554
1312,1280,31,3.12500,22.42861,0.34838,15.61835,19.28011
1344,384,31,3.12500,24.72186,0.41317,11.68757,14.80632
1376,864,31,3.12500,19.07443,0.15104,21.72476,28.36734
1376,1376,31,3.12500,21.26705,0.27174,17.33001,22.03878
1408,640,31,3.12500,29.81960,0.54348,6.32975,8.23304
